title,soldPrice,soldDate,bids,link
Samsung Galaxy S20 Ultra 5G SM-G988B/DS -128GB -Black (Unlocked) - Read  (DK036),181.43,28 Aug 2022,28 bids,https://www.ebay.co.uk/itm/403844346949?epid=21036891518&hash=item5e06ffb445%3Ag%3AdzgAAOSwZn5i2lLn&amdata=enc%3AAQAHAAAAoPjpkO4SPz1iSx1dUKNdGRhokoAIMW%2F6IZOkD006DDgzmmpq%2Bjtu7OdqhN39szzXst3UqX%2BCFVt2nLCwCg7liDB5JNCZUl5I%2FM0AxwNqHRsx6xSv67A3HXC2ipbvSiz86jpv4edmBnWYKqlm30oW1Z0%2B8XDtkeChBxiEHFPSGRd6MSiw2fYztBn0YuTIa61OGzaSY9z0j2xOFPunRgRSKR8%3D%7Ctkp%3ABk9SR7TA-aPdYA&LH_Auction=1
Samsung Galaxy S20 5G SM-G981B/DS - 128GB - Unlocked Pristine Condition,185.0,28 Aug 2022,4 bids,https://www.ebay.co.uk/itm/304610414768?epid=7037680986&hash=item46ec3210b0%3Ag%3AETUAAOSwU%7ExjCda%7E&amdata=enc%3AAQAHAAAAoM76Roz%2FwSehw%2Bp7aK4WHYW%2FfC11ld8haicovesjHopStz7SPixL1xlJsb%2BD9phXMG3ZAcVDCyW%2B1aRMjSpn1nOjHrVLSTVf%2FoTbB7igE730S3SOpMgc%2FmV8Eacz1yojnfeFkncJf96HjGxEDfb0qq59nGrgpFVKuQHgyP%2BXC6mxBQzaLJihsFW4dOR3jzRz56knV5BCbdLXEJugoJHCFs8%3D%7Ctkp%3ABk9SR7TA-aPdYA&LH_Auction=1
Samsung Galaxy S20 Ultra 128gb  5G,170.0,28 Aug 2022,5 bids,https://www.ebay.co.uk/itm/155136060398?epid=15036891697&hash=item241ed46bee%3Ag%3A5noAAOSwtnhi-4w3&amdata=enc%3AAQAHAAAAoGZH4XEoMO90QVpSBOWPE51eMw3hamUF9gorgdQQLgVgcGa1ZrVfwQqI940%2BHVSK4UTbvUuYvaGpZun3nHpi4iyKdiRmURsd56%2BZ%2BZgjLBJ6JwA2sIUclTw4sb24coIOEJdnpZF%2BeKwTjpHNpun%2FkTzfbCIPER6wfIWcAFjUpLSEAj5KAFtpu%2ByQSwWpsokBI0DjMJvN6LBDW4IA9vZv2bw%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 FE SM-G781U - 128GB - Cloud Navy (UNLOCKED),257.99,27 Aug 2022,15 bids,https://www.ebay.co.uk/itm/165646141924?hash=item26914789e4%3Ag%3APGYAAOSwihZi0tBV&amdata=enc%3AAQAHAAAAoKWAeZOH3DKeAhYR5LT%2BDNpXk4yD2bVgzGV%2FLEXBnJmoG5oX1fWi28Gin2FrN6XQaOCsU1v4DMxOEGM5CTx6B0BUp7%2FLYGpbRpU5jPiOJ2EAgt5EjaW6bIZvDSd%2FZShCbVvfsYvDZnWX%2B11BPeCawbUtkqJ%2FCJj0QqdS2xMpLLHRtPTHwHaKsMMG4nnnvdvjyBvuy8Q%2BUccVcdYIdc1ntzY%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 FE 5G SM-G7810/DS 128GB - Cloud Red (Unlocked),173.0,27 Aug 2022,33 bids,https://www.ebay.co.uk/itm/175396316383?epid=24041196043&hash=item28d66f64df%3Ag%3AalAAAOSwmCFjCTJm&amdata=enc%3AAQAHAAAAoC%2Beq7zHasT20EuQf4gIoyxTHeTronVTI1giE0seRW7v66NiezWX%2B4vJfXMGS6xLn7nO710W0qC86Wi8p3%2Bgmuuhr5FS3cW83E5%2FAkI4t4oJFS3TsbcV%2BbuODAx0DofIXnlN1MuZe9mjrJrpEyFOPJUDoomIPqmKQjXi%2BPRDGwjI5Q%2BzTRllghnCw9MRfer4TNoHn6OiER2Sj%2B2%2BKLu2Haw%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 -  5G  - 128GB - Cloud Pink (EE),190.0,27 Aug 2022,6 bids,https://www.ebay.co.uk/itm/255692596282?epid=18041217983&hash=item3b8877643a%3Ag%3A6EkAAOSwfcRjBmsD&amdata=enc%3AAQAHAAAAoIM0rVJ8oopMSgS7jGSgbS9IzsKlDsPy5xV1EU82oh4dew%2BXHbSrWuXy6XGOJZueCQsPmCLaP1n96jHMZaxRu7lzeb%2FPVDTmq54csmM3TFglKDqQMWnJ0MTPtihg0iwbOHzizqWfch5WPB%2Bh%2BE9TGSw8MKdEYdeFCHaakQSwWXe6BDaOz%2B2%2BE0cGPWfJI9L0A8gqbPaMxcATIF9CYKkQ0P4%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G SM-G986B/DS - 128GB - Cosmic Black (Dual SIM) Unlocked,237.0,27 Aug 2022,16 bids,https://www.ebay.co.uk/itm/284942920008?epid=7036892862&hash=item4257ebe948%3Ag%3AB00AAOSwTnpjBmwX&amdata=enc%3AAQAHAAAAoBn60Gsr49EARbN9g12vHNOO9%2F8A2DMOqjg9%2B98LcYz8%2BAS6p8TtZ3jal7RXkQS6ze3FSyU4beIH4L%2FIgDH019xnRk2ouyErwmZsdK741cSP6sx44ua3bma6k%2B9n5DiLvhS7dbXn9eH8OhXdW%2FkegBsNzdMUOQior7OQ5CbR4lYsicmhaKJi%2BlTu%2FVWtYG50y8qsZwiQjgAZUKS136AVjPM%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 128gb - Unlocked,245.0,27 Aug 2022,6 bids,https://www.ebay.co.uk/itm/304604113841?epid=23041824719&hash=item46ebd1ebb1%3Ag%3ALyIAAOSwSb9jBVZP&amdata=enc%3AAQAHAAAAoBtwfYZNeVmcppo6O9%2F%2FMmdwOowhcCV6dpaav7LJe9tIXeJ7NTBFmjitPEq9LeX3u7U53tYjflXtjB3MGgavqQaafvYgPLKZeD3FyocqxomNxGBrWmaYq6eOIE5SDn5TT9eoaKrb2x3gv6k9c34CrLehvdcQ%2FxQ6ms%2FbM86DO3VYFkJPzWfiWO7THpUG%2FEdXnA%2BMslTossMUqqbyK81YoWM%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 Plus 5g,220.58,27 Aug 2022,2 bids,https://www.ebay.co.uk/itm/125480426322?epid=25042736098&hash=item1d37375b52%3Ag%3AatkAAOSwTGRi9qs6&amdata=enc%3AAQAHAAAAoMcVhi7Mb2vVOJwPA%2BvZ0wm2JufGFev9wGMC8K8%2B0aebMmAkpG1dLMQQYzoM7BR8yf9%2FIjB8RJVdokLPJ73PZD73JUtR8GOwEP8Agx2l9joy7m7aCj5ye4zdDMY%2FMVnUVZKmNL%2BsMnuhFVX2ibetgDeg27ObcyrUWfbNxOrsUI9xXKE4LNwVQpu%2BLZkdgpEGtCfkdOJ5cuZvDnyWOThoAjg%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
SAMSUNG GALAXY S20 5G 128GB-02/TESCO MOBILE ANROID-EXCELLENT  CONDITION-BOXED,195.0,27 Aug 2022,9 bids,https://www.ebay.co.uk/itm/165639434828?hash=item2690e1324c%3Ag%3AxxMAAOSwfGpjA8OI&amdata=enc%3AAQAHAAAAoCsxIU17zXkkBGv%2FlMmi7H6lkhsZWVEyn5H5unarPQAsGRB5RLvcrTfr2V67jKQsHyI5LyzQBlhT07MxGCYRs3DR0WjFcLFqi5n1cHJbqR7jy9aBs7l%2BQgSRPpGt8z9BCNUD58E9i8P4oAtN40sO2E%2B%2FnbnetMqKWuR31L2ChOSz6VCNnOSBz%2FNRqpdn5jiLl7WfOP7pGKON5nlCj8x7yyc%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20  5G -128GB  Cosmic Grey  (EE) ,216.0,27 Aug 2022,11 bids,https://www.ebay.co.uk/itm/255686502775?epid=12036875824&hash=item3b881a6977%3Ag%3AceoAAOSw4tdjAPui&amdata=enc%3AAQAHAAAAoOJFpvu3h9121axqG9Speruf5Iux4V7ZpVFWQcOZInmHCU7oS%2F1bkwRj8zJJPNGpthdAOuhZ%2FAaZVp55RCxl8vL4E3cq%2BAyR7om7RJVY0vY%2BBiua1VDJ0fvezJKyos9wyfjcL7iznvk2aolBhIZqZa9lG6PQOc3a7EUS5PjhoyIxUdQc%2FqagCtjAhFEZh2aIS7Mm0EPWcK6uLMWMcSPxi8s%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G SM-G986B/DS - 128GB - Cosmic Grey (Unlocked) (Dual SIM),275.0,27 Aug 2022,1 bid,https://www.ebay.co.uk/itm/175396156468?epid=14036889764&hash=item28d66cf434%3Ag%3AM6wAAOSwVR1jCQg2&amdata=enc%3AAQAHAAAAoEG1U21Qgr%2BqHli0X06Yoqyun7x5ur4kzOy%2FV9B%2BgQ6jRV4VKaDGl9rrxllciMA940MgeB%2Fa1hs%2FJbDPVCeubliJW%2FiAmLs6MGAVsLzpQsbZBHMHhFgOnbPvmwnt5niTEIdF4%2FTaJpp0MWVCY3yTDVWXVDJCSwT8tJuxUw71OfOGUwWYOgAkQiChgMtz9nV5aZzBzdjyCDVrcHoInPdtsoA%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G - 128GB EE,68.0,27 Aug 2022,5 bids,https://www.ebay.co.uk/itm/144687842260?epid=15036891697&hash=item21b01143d4%3Ag%3AyXIAAOSw7q9i7keN&amdata=enc%3AAQAHAAAAoExNPfyYyPxvYqysBfHC9Y9w2Uoo0LSRKlb5fffO6VYOdAEpettRBccmWIZhCDpBtMWlqt1DEhqM08Lrf900Rd2Kr2wKO5fk74EcHjplC5LnQRYTqPcTLhNFNpzav7%2FyRpCaftDRIGxew9QnI72cMImAAlXNoX7VTREYsh3q3olJ1wCGyb8V974Q%2FxI2IwgliucUegilJbKBvGmHeG5NGYo%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
samsung s20 fe Unlocked 4g 125g Lavender Cloud,190.0,27 Aug 2022,23 bids,https://www.ebay.co.uk/itm/284938517614?hash=item4257a8bc6e%3Ag%3Ab1cAAOSw%7EAZjAQ4h&amdata=enc%3AAQAHAAAAoLxI7r%2FjHcMg7R%2FjHkyScOSFtisqsQTcmLxprLwq0sgj%2B2Vaei5Vc%2FJhKCBH%2F6rezjEnu%2BdQ9vKVt7UifHRnpqqOxm6NNqfth%2F1gtW93i8qO7G4vTAlWI9uLed%2BFauimuUk8XvgeDELg1YgJzHFWdCQT2UAqimR5USPe5qKFtS6K%2FD9YCe3MMvhJvIs3%2BYfQkqOQhtDlD9P%2Bf3YJv8YvW7E%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 FE SM-G780G - 256GB - Cloud Lavendar (Unlocked),300.0,27 Aug 2022,14 bids,https://www.ebay.co.uk/itm/284938230543?epid=7048189521&hash=item4257a45b0f%3Ag%3AjAEAAOSwbFpjAKjv&amdata=enc%3AAQAHAAAAoHyjfApKgEI2%2BbQsm2t87QibcPgshHEgdi43PUkCEb5biGjHAq9SZFibwx7Zlp285QKucrxwg1XsXK%2BW4hKsFy9rwYeZsK1dUMMXUItqwPG4bzHC8R9dnqhHlcpOqiJUrard2Q5fkTnF1HAPoa3A4ckpOlsEARubrxXxTScuoQnvuYTAj7AuDIXuf4NzYTqO9v7Ub2Q2KFtL2JM4e5x7Y3M%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Faulty Samsung Galaxy S20+ 5G- 128GB - CosmicGray - (SM-G986B) - Spares/repairs ,78.66,27 Aug 2022,3 bids,https://www.ebay.co.uk/itm/334541470485?epid=14036889764&hash=item4de439bb15%3Ag%3AnkEAAOSwLspjBj8s&amdata=enc%3AAQAHAAAAoDkjlGsaN8lC71ilMzGTU63Ig3Rd4xaklBOEmgAlyiuWlp2FifUbensxGGwQ3QbMHjRGQ6jbjqvb5AqqMs1HsPeIVwX%2B4p8I6U%2FgiablT2RyBWh1u9x4NdDp9lMZmkgOeuNIyGZoElTKq4EqTGu1Vl8d36nhGNAxy6JuK196YfAsp2zZIbSRdkpJHMvdkXJtb7k%2BFgaaw0Gl9ZkIrfltL9M%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 5g mobile phone smartphone ,281.0,27 Aug 2022,25 bids,https://www.ebay.co.uk/itm/265851597652?epid=23036897273&hash=item3de5fd7354%3Ag%3Af1AAAOSwK1hjA7ir&amdata=enc%3AAQAHAAAAoENu8ukhmGKlT3DzbAXoZ%2BPzQ%2BW79Gqchmcql6RtC0sAQRRrsTouefJSHBcuRIiydm6%2F6X%2B6LNG6DRXpuH7qjqPyU7iS7qkJGfrnmlUt12TbM8ZK4r851tildSF8XYkxKbOikenVggglQKeVXCQ%2FMdQke3WGewu0oBoIYEAGBnNy4dM74N2evVUzvmlCOswmGWViLHeWhoeZRy8WIPKfBHU%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 FE 5G SM-G781B/DS - 128GB - Cloud Pink (EE),190.0,27 Aug 2022,3 bids,https://www.ebay.co.uk/itm/234666632199?epid=18041217983&hash=item36a338a407%3Ag%3Abv8AAOSw2sBjAO2r&amdata=enc%3AAQAHAAAAoJ3llIeZC17wvG3mgp3hvxnme3n1aGLMJe1kltHfIdt5qQVKQ9yJmy7geqSDCAK0b809C20eYw1ojXmDS0l%2BKGtBu2Hnn8DpQqgEaFqL9SKP8qsNPdacGIBDt1By5cnwmzEtdOJScGvd5zf0VQKMqpa9g00pmuzblpgA8slCkiEegeyAfxHY5Ab1E0WvI2CsVkGOTdWXh3%2F2XZgPHEnQrDk%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Faulty Samsung Galaxy S20+ PLUS 5G- 128GB - Blue - (SM-G986B) - Spares/repairs ,92.0,27 Aug 2022,2 bids,https://www.ebay.co.uk/itm/265840856007?hash=item3de5598bc7%3Ag%3ACz4AAOSwUoNi7mMb&amdata=enc%3AAQAHAAAAoN3yLPEkODrN%2Fo6AiPGGVepyjf7MHuxlSXr2Rhz3XTsHyOE6OdGHu0wUkimziV95erf8IFWVHXWLlOAqKjtNEsgp4GND4WIZ65ufLR4CXtxzmLOeZeJe83hsv4E5YqbK4n%2BTo5EdeoPl3RCOF1jk7EucqECXWh9UK5%2BjSXwDAKBtQb077NLjPt11sOIP%2B0YEmXXtmJGHSUIO5vV2PfKzN4w%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G - 128GB - Cosmic Grey (Unlocked) (Dual SIM) PORT PROBLEM,139.99,27 Aug 2022,1 bid,https://www.ebay.co.uk/itm/394217439014?epid=14036889764&hash=item5bc930bf26%3Ag%3AgaoAAOSwvZBjChN%7E&amdata=enc%3AAQAHAAAAoKSXRUox1iGzDFjDIdwO3xr2ZSNHQrwApn4UFL1Ag0wRyqI%2BHuRogJRJWaLoLAJdUgdpvrnL4vxdJV576jQ2vXuiWOTK%2B7GZvGA32gZ3zET8nl2vrLtqxch7PI6dJLZeRP4I6CigpLyg6XrZHSMu9Q3nC77f5wFRJ%2B1l%2Feb4eUmE1LSYaMybf1knriGsYR903qRD2%2FN6nppjPW9CFNR1ChY%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
"Samsung Galaxy S20 Plus - 128GB, SPARES/REPAIR, 99p start - no reserve!",73.59,27 Aug 2022,22 bids,https://www.ebay.co.uk/itm/225127203081?hash=item346aa08109%3Ag%3ANNsAAOSwEupjANP6&amdata=enc%3AAQAHAAAAoKCPUWLuAYSPFW4zjJJuWa8LboKan3yKPLx8CjwJelKlZeKStVX%2F0%2Bffrg3DUXMCzm6sC1T5F2LJUfEAPNa4QsGHunTfgZRRLH33x2Ho4BjFlrVwA0Wrq%2Fv48OeAqhW5Ensv851wb7RaAHH82P5B8LcD8GKxXyn1dM%2BsZp5%2FfBlt11%2BVbDvHyPS0peZLW3OJDdVpRmRcQFP88bqRx1T7vC8%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G  128GB (Unlocked),170.5,27 Aug 2022,17 bids,https://www.ebay.co.uk/itm/115499944675?epid=7036892862&hash=item1ae4554ae3%3Ag%3ALBwAAOSwETli8-g6&amdata=enc%3AAQAHAAAAoDn%2Fr2ETlUqNHx6n3dGTzM3gfQhUQekJo5Y0NMo9OgODK2woAdyyncQJxiofY0ji0vyJRVc13ZUqgDxbBNpgV1oI%2B6kwNQQxScntTK7Vggc9knQm5h2ykOPYB%2F6oIO7wguUtc4er48BC5FwrAs3FAS%2Fz1nRfQLOc9o1NkVbEn5whQKxIgUpPcbqtRD0X9QTmbQftlGGBhUte49%2Fuj8Ezm0w%3D%7Ctkp%3ABk9SR7bA-aPdYA&LH_Auction=1
Samsung Galaxy S20 SM-G980F/DS - 128GB - Cosmic Grey  - Cracked screen corner,109.0,27 Aug 2022,25 bids,https://www.ebay.co.uk/itm/115499940932?epid=21036891496&hash=item1ae4553c44%3Ag%3APq8AAOSwrDVjANJu&amdata=enc%3AAQAHAAAAoHOpJfUXa%2B9wYtFeKkbqLhTkcwNV8uZC3b1s6%2F%2BPaILln2FxKOXraqaJNA7%2BmmMAx3LX2EXSFrAU1FO2N2cZbvK%2FtbCJ0a88z%2FVZ5yR6WreDUBG%2BgZD9rK8opTnDgOYXtZ8Eu6I%2FGgjXMQCIlyh398B5NwAdjhuJrP60QdvUXWb7U0m0i3St%2BVWBdSj7sDr8ZOR0hR9Pet7FKtDoKxSFtCs%3D%7Ctkp%3ABk9SR7jA-aPdYA&LH_Auction=1
Samsung Galaxy S20+ 5G - 128GB - (Unlocked),260.0,27 Aug 2022,23 bids,https://www.ebay.co.uk/itm/325311693622?epid=4037820966&hash=item4bbe168336%3Ag%3A4jAAAOSwx2BjANDQ&amdata=enc%3AAQAHAAAAoF%2FICD%2Byp50tgjW16dGkUH9XsYlKfrvSIm2cfGMs3fUJudgAuXMcOkbYemlvI2gzvDueuaPJUB2TYsiPf6Mtuuv62e8yhAFhaaKAvtZQtry1QuU8f6CqGW6ajQGlqo6yqNhi1Mnxu%2FZqamdWeu8cl55gEQmjcqlYGggMyJtsTH7RMn%2BxWU8aoFCdFbOlLZ4%2Fvw9zX6%2BoXNHxt1LfC3AOnlo%3D%7Ctkp%3ABk9SR7jA-aPdYA&LH_Auction=1
Samsung Galaxy S20 SM-G980F/DS - 128GB - very good condition ,175.0,27 Aug 2022,13 bids,https://www.ebay.co.uk/itm/234672309158?hash=item36a38f43a6%3Ag%3AKo4AAOSwYXxjB4NV&amdata=enc%3AAQAHAAAAoMvSiTkha7sseb%2B%2Bs9EOkHfJnx6%2BSgChowSF8Y%2BSYpPig%2BWvtHlutIJolQo0z7ClNtqvO6D1r%2F8MNudGQ7c5OC8oxGYW2WV4YM0YWVCF0N0aAgxIa5oDYVAIuwrHGi%2BwO5wecC1XebtYnETCudhah%2F8vqtv8j2pmQVxd6o7o9xWgZqU1VoFKyMUb%2BnqFBTU5%2BXGIIt%2B3KQyXHC5tHL7fvKY%3D%7Ctkp%3ABk9SR7jA-aPdYA&LH_Auction=1
